Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Fruit_Flower,Dead,Outside_Plot,cf,Scientific_Name,Code,Life_Form,Nativity,Comments,Certified,Verified
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,2,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,6,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,14,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,23,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,1,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,26,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,17,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,2,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,8,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,16,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,29,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,2,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,21,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,47,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,30,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,24,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,11,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,27,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,22,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,7,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,3,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,4,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,28,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,1,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,9,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,31,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,7,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,34,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,31,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,37,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,42,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,13,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,36,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,43,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,44,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,20,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,11,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,14,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,6,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,10,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,1,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,36,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,6,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,45,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,10,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,42,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,7,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,40,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,44,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,32,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,20,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,41,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,25,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,38,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,3,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,4,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,1,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,35,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,6,FALSE,FALSE,FALSE,,,Calophyllum neo-ebudicum,CALNEO,Tree,Native,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,2,FALSE,FALSE,FALSE,,,Terminalia catappa,TERCAT,Tree,Native,photos,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,11,FALSE,FALSE,FALSE,,,Terminalia catappa,TERCAT,Tree,Native,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,1,FALSE,FALSE,FALSE,,,Planchonella obovata,PLAOBO,,Native,photos,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,2,FALSE,FALSE,FALSE,,,Planchonella obovata,PLAOBO,,Native,photos,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,8,FALSE,FALSE,FALSE,,,Planchonella obovata,PLAOBO,,Native,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,6,FALSE,FALSE,FALSE,,,Planchonella obovata,PLAOBO,,Native,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,7,FALSE,FALSE,FALSE,,,Planchonella obovata,PLAOBO,,Native,photos,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,10,FALSE,FALSE,FALSE,,,Planchonella obovata,PLAOBO,,Native,photos,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,3,FALSE,FALSE,FALSE,,,Planchonella obovata,PLAOBO,,Native,photos,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,10,FALSE,FALSE,FALSE,,,Planchonella obovata,PLAOBO,,Native,photos,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,20,FALSE,FALSE,FALSE,,,Planchonella obovata,PLAOBO,,Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,11,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,15,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,JG: added from qc_presence check,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,8,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,13,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,49,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,14,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,60,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,15,FALSE,FALSE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,53,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,23,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,28,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,29,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,30,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,24,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,27,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,22,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,13,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,14,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,15,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,11,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,12,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,10,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,14,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,32,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,8,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,13,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,12,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,40,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,12,FALSE,FALSE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,8,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,47,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,38,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,56,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,11,FALSE,TRUE,FALSE,,,Digitaria eriantha,DIGERI,Grass,Non-Native,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,1,FALSE,FALSE,FALSE,,,Phyllanthus marianus,PHYMAR,Herb,Native,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,1,FALSE,FALSE,FALSE,,,Phyllanthus marianus,PHYMAR,Herb,Native,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,3,FALSE,FALSE,FALSE,,,Veitchia merrillii,VEIMER,Tree,Non-Native,photos,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,19,FALSE,FALSE,FALSE,,,Asplenium horridum,ASPHOR3,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,16,FALSE,FALSE,FALSE,,,Oleandra neriiformis,OLENER,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,2,FALSE,FALSE,FALSE,,,Oleandra neriiformis,OLENER,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,35,FALSE,FALSE,FALSE,FALSE,,Oleandra neriiformis,OLENER,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,39,FALSE,FALSE,FALSE,,,Oleandra neriiformis,OLENER,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,45,FALSE,FALSE,FALSE,,,Oleandra neriiformis,OLENER,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,10,FALSE,FALSE,FALSE,,,Oleandra neriiformis,OLENER,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,34,FALSE,FALSE,FALSE,,,Oleandra neriiformis,OLENER,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,41,FALSE,FALSE,FALSE,,,Oleandra neriiformis,OLENER,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,44,FALSE,FALSE,FALSE,,,Oleandra neriiformis,OLENER,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,36,FALSE,FALSE,FALSE,,,Oleandra neriiformis,OLENER,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,15,FALSE,FALSE,FALSE,,,Oleandra neriiformis,OLENER,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,37,FALSE,FALSE,FALSE,,,Oleandra neriiformis,OLENER,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,5,FALSE,FALSE,FALSE,,,Oleandra neriiformis,OLENER,Fern,Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,9,FALSE,FALSE,FALSE,,,Oleandra neriiformis,OLENER,Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,5,FALSE,TRUE,FALSE,,,Prunus spp.,PRUSP.,Tree,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,5,FALSE,FALSE,FALSE,,,Prunus spp.,PRUSP.,Tree,Non-Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,5,FALSE,FALSE,FALSE,,TRUE,Prunus spp.,PRUSP.,Tree,Non-Native,Photos,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,13,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,50,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,6,FALSE,FALSE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,41,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,3,FALSE,FALSE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,32,FALSE,FALSE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,31,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,1,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,3,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,26,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,1,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,17,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,48,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,11,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,13,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,52,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,42,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,1,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,39,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,27,FALSE,TRUE,FALSE,,,Tetramolopium humile ssp. humile,TETHUM1,Shrub,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,8,FALSE,TRUE,FALSE,,,Clermontia grandiflora ssp. grandiflora,CLEGRA1,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,8,FALSE,TRUE,FALSE,,,Clermontia grandiflora ssp. grandiflora,CLEGRA1,Tree,Native,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2013,1,Rotational,28,FALSE,FALSE,FALSE,,,Pinus patula,PINPAT,Tree,Non-Native,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,2,FALSE,FALSE,FALSE,,,Pinus patula,PINPAT,Tree,Non-Native,pulled,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,35,FALSE,TRUE,FALSE,,,Lachnagrostis filiformis,LACFIL,Grass,Native,,TRUE,TRUE
