Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Sample_Area,LF_Sm_Woody,DBH,Status,Length,Rooting,Count,Scientific_Name,Code,Life_Form,Nativity,Comments,Certified,Verified
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Fixed,4,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R3,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,2,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R3,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,21,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R3,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,13,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,60,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R3,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,12,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,52,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,54,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,8,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,7,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,7,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,2,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,2,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R4,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,2,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,2,FALSE,Transect 3,Small Tree Fern,<10,Live,L3,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,6,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,1,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,8,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,7,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R3,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,41,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R4,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,12,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,6,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,16,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,8,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,8,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R4,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,3,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,49,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,57,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,57,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R3,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,8,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,9,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,12,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R4,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,50,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R3,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,4,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R3,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,8,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R3,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,4,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R3,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,7,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,8,FALSE,Transect 3,Small Tree Fern,<10,Dead,L2,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,8,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R3,4,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,59,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,8,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,8,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,47,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,6,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,58,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,4,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2011,1,Rotational,25,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,60,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,1,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,9,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R3,3,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,51,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R3,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,2,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,4,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R4,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,48,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R3,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,49,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,41,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,4,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,58,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R3,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,41,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,8,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,13,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,59,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,9,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,11,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,9,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R2,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,15,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,37,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R2,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,4,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,4,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,1,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R4,4,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,29,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,12,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,4,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,33,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,1,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,8,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,20,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,10,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,10,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,4,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,41,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,6,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,4,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R4,10,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,19,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R2,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,11,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R1,5,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,6,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R1,10,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,9,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,8,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,36,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,39,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,19,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R4,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,8,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,5,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,28,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,25,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,30,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R3,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,9,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R2,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,12,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,10,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R2,11,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,15,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R3,3,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,3,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,19,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,5,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,41,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,4,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,15,FALSE,Transect 3,Small Tree Fern,<10,Dead,L1,R3,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,43,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,7,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,27,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R1,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,3,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,14,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R1,3,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,3,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R3,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,26,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,4,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,3,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,23,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R3,2,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,20,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R5,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,8,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,23,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R1,5,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,11,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R4,5,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,15,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,6,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,8,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R4,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,44,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R2,6,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,30,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,6,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,11,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,34,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,5,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,1,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R4,3,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,4,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R1,3,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,45,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R1,11,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,13,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R1,9,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,13,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,4,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,38,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,2,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R1,4,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,20,FALSE,Transect 3,Small Tree Fern,<10,Live,L2,R5,1,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,9,FALSE,Transect 3,Small Tree Fern,<10,Live,L0,R4,3,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,19,FALSE,Transect 3,Small Tree Fern,<10,Live,L1,R2,3,Cibotium menziesii,CIBMEN,Tree Fern,Native,,TRUE,TRUE
