Event_ID,Image_Point_ID,Unit_Code,Community,Sampling_Frame,Year,Cycle,Transect_Type,Transect_Number,Image_Point,Latitude,Latitude_Dir,Longitude,Longitude_Dir,GCS,GPS_Error
20120822114054-406421303.749084,20120822131735-479978263.378143,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,17,150,21.204786,North,-156.960024,West,World Geodetic System 1984,5
20120822114054-406421303.749084,20120822131812-28885781.7649841,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,17,200,21.204536,North,-156.960297,West,World Geodetic System 1984,5
20120822114054-406421303.749084,20120822131846-538246333.599091,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,17,250,21.20418,North,-156.960735,West,World Geodetic System 1984,6.3
20120822114054-406421303.749084,20120822131920-847245514.392853,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,17,Other,21.204109,North,-156.960852,West,World Geodetic System 1984,4.9
20120822135820-48118889.3318176,20120822135948-533022344.112396,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,19,0,21.207832,North,-156.960984,West,World Geodetic System 1984,3.9
20120822135820-48118889.3318176,20120822140213-216733515.262604,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,19,50,21.207501,North,-156.961287,West,World Geodetic System 1984,5.4
20120822135820-48118889.3318176,20120822140243-746354758.739471,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,19,100,21.207171,North,-156.96159,West,World Geodetic System 1984,4.4
20120822135820-48118889.3318176,20120822140327-398932278.156281,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,19,Other,21.206903,North,-156.961844,West,World Geodetic System 1984,4.7
20120823080246-579518616.199493,20120823092423-961953163.146973,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,18,0,21.206627,North,-156.959951,West,World Geodetic System 1984,5.5
20120823080246-579518616.199493,20120823092542-56236863.1362915,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,18,50,21.206279,North,-156.960302,West,World Geodetic System 1984,4.8
20120823080246-579518616.199493,20120823093017-364018678.665161,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,18,100,21.205976,North,-156.960615,West,World Geodetic System 1984,5.3
20120823080246-579518616.199493,20120823093052-767111659.049988,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,18,150,21.205646,North,-156.960946,West,World Geodetic System 1984,5.2
20120823080246-579518616.199493,20120823093124-592458248.138428,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,18,200,21.205352,North,-156.961297,West,World Geodetic System 1984,5
20120823080246-579518616.199493,20120823093212-298165440.559387,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,18,250,21.20504,North,-156.961667,West,World Geodetic System 1984,5.2
20120823080246-579518616.199493,20120823093249-647821187.973022,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,18,Other,21.204906,North,-156.961795,West,World Geodetic System 1984,4.8
20120823113119-579518616.199493,20120823113231-301948010.921478,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,20,0,21.208721,North,-156.962079,West,World Geodetic System 1984,6.9
20120823113119-579518616.199493,20120823113400-14017641.544342,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,20,50,21.208364,North,-156.962402,West,World Geodetic System 1984,5
20120823113119-579518616.199493,20120823113425-814490020.275116,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,20,100,21.208006,North,-156.962677,West,World Geodetic System 1984,7.4
20120823113119-579518616.199493,20120823113503-45352756.9770813,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,20,150,21.207702,North,-156.962989,West,World Geodetic System 1984,6.4
20120823113119-579518616.199493,20120823113536-862619340.419769,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,20,Other,21.20755,North,-156.963116,West,World Geodetic System 1984,6.6
20120823133528-579518616.199493,20120823133659-301948010.921478,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,21,0,21.209127,North,-156.963528,West,World Geodetic System 1984,4.9
20120823133528-579518616.199493,20120823134539-14017641.544342,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,21,50,21.208806,North,-156.963869,West,World Geodetic System 1984,5
20120823133528-579518616.199493,20120823134755-814490020.275116,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,21,100,21.208448,North,-156.964163,West,World Geodetic System 1984,5.8
20120823133528-579518616.199493,20120823134829-45352756.9770813,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,21,150,21.208118,North,-156.964486,West,World Geodetic System 1984,4.1
20120823133528-579518616.199493,20120823134912-862619340.419769,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,21,200,21.207805,North,-156.964798,West,World Geodetic System 1984,4.2
20120823133528-579518616.199493,20120823134951-373536169.528961,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,21,Other,21.207573,North,-156.964975,West,World Geodetic System 1984,4.4
20120823143815-138732314.109802,20120823143944-965364456.176758,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,22,0,21.210124,North,-156.964564,West,World Geodetic System 1984,4.2
20120823143815-138732314.109802,20120823144047-909204125.404358,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,22,50,21.209775,North,-156.964896,West,World Geodetic System 1984,4.7
20120823143815-138732314.109802,20120823144127-441114664.077759,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,22,100,21.209472,North,-156.96518,West,World Geodetic System 1984,4.4
20120823143815-138732314.109802,20120823144159-64491152.7633667,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,22,150,21.209104,North,-156.965368,West,World Geodetic System 1984,4.5
20120823143815-138732314.109802,20120823144233-700514316.558838,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,22,200,21.208793,North,-156.965834,West,World Geodetic System 1984,4.5
20120823143815-138732314.109802,20120823144306-155435681.343079,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,22,Other,21.208722,North,-156.965893,West,World Geodetic System 1984,4.5
20120824073928-536794066.429138,20120824074024-544013977.050781,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,23,0,21.21077,North,-156.965701,West,World Geodetic System 1984,4.7
20120824073928-536794066.429138,20120824074305-81893563.2705688,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,23,50,21.21043,North,-156.966043,West,World Geodetic System 1984,5.1
20120824073928-536794066.429138,20120824074735-678913354.873657,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,23,100,21.210118,North,-156.966384,West,World Geodetic System 1984,6
20120824073928-536794066.429138,20120824074845-357023119.926453,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,23,150,21.209788,North,-156.966707,West,World Geodetic System 1984,6.2
20120824073928-536794066.429138,20120824074930-704395771.026611,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,23,200,21.209449,North,-156.967039,West,World Geodetic System 1984,6.1
20120824073928-536794066.429138,20120824075009-530212521.55304,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,23,Other,21.209244,North,-156.967244,West,World Geodetic System 1984,6.1
20120824083956-121549963.951111,20120824084053-347832679.748535,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,24,0,21.211616,North,-156.966971,West,World Geodetic System 1984,3.9
20120824083956-121549963.951111,20120824084228-185402512.550354,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,24,50,21.211285,North,-156.967283,West,World Geodetic System 1984,4
20120824083956-121549963.951111,20120824084332-432759523.391724,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,24,100,21.210928,North,-156.967596,West,World Geodetic System 1984,4.3
20120824083956-121549963.951111,20120824084409-542029261.58905,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,24,150,21.210589,North,-156.967929,West,World Geodetic System 1984,4.4
20120824083956-121549963.951111,20120824084447-972966670.98999,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,24,200,21.210222,North,-156.968222,West,World Geodetic System 1984,4.3
20120824083956-121549963.951111,20120824084530-378991246.22345,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,24,Other,21.210025,North,-156.968389,West,World Geodetic System 1984,4.2
20120827144928-928785979.747772,20120827145038-89641392.2309875,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,25,0,21.212459,North,-156.96798,West,World Geodetic System 1984,4.6
20120827144928-928785979.747772,20120827145127-401842057.704926,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,25,50,21.212119,North,-156.968283,West,World Geodetic System 1984,5.2
20120827144928-928785979.747772,20120827145223-492165625.095367,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,25,100,21.21178,North,-156.968577,West,World Geodetic System 1984,5.5
20120827144928-928785979.747772,20120827145305-329735934.734344,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,25,150,21.211422,North,-156.968871,West,World Geodetic System 1984,5.5
20120827144928-928785979.747772,20120827145339-589792549.610138,KALA,Coastal Strand,Hoolehua,2012,1,Rotational,25,200,21.211064,North,-156.969164,West,World Geodetic System 1984,5.6
20121119132202-579518616.199493,20121119132552-814490020.275116,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,17,0,20.708923,North,-156.219677,West,World Geodetic System 1984,3
20121119132202-579518616.199493,20121119132903-871445834.636688,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,17,100,20.709066,North,-156.220662,West,World Geodetic System 1984,3
20121119132202-579518616.199493,20121119132951-949556648.731232,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,17,200,20.709173,North,-156.221735,West,World Geodetic System 1984,3
20121119132202-579518616.199493,20121119133024-524868428.707123,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,17,300,20.709152,North,-156.222657,West,World Geodetic System 1984,3
20121119132202-579518616.199493,20121119133055-53504526.6151428,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,17,400,20.709124,North,-156.223722,West,World Geodetic System 1984,3
20121119132202-579518616.199493,20121119133129-468700110.912323,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,17,500,20.709156,North,-156.224566,West,World Geodetic System 1984,3
20121119134003-712730467.319489,20121119134200-457971453.666687,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,19,0,20.722561,North,-156.188386,West,World Geodetic System 1984,1
20121119134003-712730467.319489,20121119134353-261368274.688721,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,19,100,20.723195,North,-156.189026,West,World Geodetic System 1984,3
20121119134003-712730467.319489,20121119134516-378902554.512024,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,19,200,20.723855,North,-156.189667,West,World Geodetic System 1984,3
20121119134003-712730467.319489,20121119134611-919377088.546753,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,19,300,20.724453,North,-156.190318,West,World Geodetic System 1984,2
20121119134003-712730467.319489,20121119134640-627642035.484314,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,19,400,20.72505,North,-156.19094,West,World Geodetic System 1984,2
20121119134003-712730467.319489,20121119134739-97973823.5473633,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,19,500,20.725692,North,-156.191562,West,World Geodetic System 1984,2
20121119141709-721895098.686218,20121119142222-48118889.3318176,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,15,0,20.700593,North,-156.237761,West,World Geodetic System 1984,3
20121119141709-721895098.686218,20121119142255-533022344.112396,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,15,100,20.700869,North,-156.238677,West,World Geodetic System 1984,3
20121119141709-721895098.686218,20121119142336-216733515.262604,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,15,200,20.701164,North,-156.239583,West,World Geodetic System 1984,5.1
20121119141709-721895098.686218,20121119142412-746354758.739471,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,15,300,20.701386,North,-156.240471,West,World Geodetic System 1984,
20121119141709-721895098.686218,20121119142447-398932278.156281,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,15,400,20.701679,North,-156.241291,West,World Geodetic System 1984,
20121119144216-802587389.945984,20121119144245-417599201.202393,HALE,Subalpine Shrubland,Haleakala,2012,1,Fixed,1,0,20.75912,North,-156.242179,West,World Geodetic System 1984,
20121119144216-802587389.945984,20121119144322-277168393.135071,HALE,Subalpine Shrubland,Haleakala,2012,1,Fixed,1,100,20.758332,North,-156.242567,West,World Geodetic System 1984,0
20121119144216-802587389.945984,20121119144343-433457136.154175,HALE,Subalpine Shrubland,Haleakala,2012,1,Fixed,1,200,20.757478,North,-156.242775,West,World Geodetic System 1984,3
20121119144216-802587389.945984,20121119144408-121549963.951111,HALE,Subalpine Shrubland,Haleakala,2012,1,Fixed,1,300,20.756632,North,-156.242992,West,World Geodetic System 1984,3
20121119144216-802587389.945984,20121119144431-347832679.748535,HALE,Subalpine Shrubland,Haleakala,2012,1,Fixed,1,400,20.755854,North,-156.243419,West,World Geodetic System 1984,3
20121119144216-802587389.945984,20121119144516-185402512.550354,HALE,Subalpine Shrubland,Haleakala,2012,1,Fixed,1,500,20.755038,North,-156.243789,West,World Geodetic System 1984,0
20121120074126-186013519.763947,20121120075637-80714643.0015564,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,13,0,20.707675,North,-156.204473,West,World Geodetic System 1984,6
20121120074126-186013519.763947,20121120075733-905729830.265045,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,13,100,20.707699,North,-156.205432,West,World Geodetic System 1984,6
20121120074126-186013519.763947,20121120075813-785212218.761444,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,13,200,20.707652,North,-156.206373,West,World Geodetic System 1984,4
20121120074126-186013519.763947,20121120080319-289665043.354034,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,13,300,20.707676,North,-156.207341,West,World Geodetic System 1984,2
20121120074126-186013519.763947,20121120080456-631742417.812347,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,13,400,20.707674,North,-156.208282,West,World Geodetic System 1984,3
20121120074126-186013519.763947,20121120080607-428456366.062164,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,13,500,20.70777,North,-156.20923,West,World Geodetic System 1984,2
20121120084504-673646688.461304,20121120085130-89896559.715271,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,16,0,20.7435,North,-156.206329,West,World Geodetic System 1984,3
20121120084504-673646688.461304,20121120085244-297258019.447327,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,16,100,20.742851,North,-156.206945,West,World Geodetic System 1984,5
20121120084504-673646688.461304,20121120085348-480474710.464478,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,16,200,20.742211,North,-156.207533,West,World Geodetic System 1984,4
20121120084504-673646688.461304,20121120085525-340606570.243835,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,16,300,20.74158,North,-156.208159,West,World Geodetic System 1984,3
20121120084504-673646688.461304,20121120085643-482428073.883057,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,16,400,20.74094,North,-156.208794,West,World Geodetic System 1984,5
20121120084504-673646688.461304,20121120085751-864534497.261047,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,16,500,20.74031,North,-156.209468,West,World Geodetic System 1984,5
20121120092747-446993231.773376,20121120092847-878384590.148926,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,14,0,20.707118,North,-156.189678,West,World Geodetic System 1984,3
20121120092747-446993231.773376,20121120093211-374432206.15387,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,14,100,20.706844,North,-156.190604,West,World Geodetic System 1984,6
20121120092747-446993231.773376,20121120093252-860589265.823364,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,14,200,20.706588,North,-156.191511,West,World Geodetic System 1984,6
20121120092747-446993231.773376,20121120093356-931559443.473816,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,14,300,20.706341,North,-156.192408,West,World Geodetic System 1984,6
20121120092747-446993231.773376,20121120093448-330300807.952881,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,14,400,20.706162,North,-156.193054,West,World Geodetic System 1984,
20121120092747-446993231.773376,20121120093544-178693532.943726,HALE,Subalpine Shrubland,Haleakala,2012,1,Rotational,14,500,20.705906,North,-156.193941,West,World Geodetic System 1984,
20121120095427-904373705.387115,20121120095453-667538344.860077,HALE,Subalpine Shrubland,Haleakala,2012,1,Fixed,2,0,20.747232,North,-156.203736,West,World Geodetic System 1984,2
20121120095427-904373705.387115,20121120100749-281381428.24173,HALE,Subalpine Shrubland,Haleakala,2012,1,Fixed,2,100,20.746492,North,-156.203232,West,World Geodetic System 1984,2
20121120095427-904373705.387115,20121120100835-14221131.8016052,HALE,Subalpine Shrubland,Haleakala,2012,1,Fixed,2,200,20.74577,North,-156.202659,West,World Geodetic System 1984,0
20121120095427-904373705.387115,20121120101016-984046041.965485,HALE,Subalpine Shrubland,Haleakala,2012,1,Fixed,2,300,20.745066,North,-156.202097,West,World Geodetic System 1984,3
