Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Fruit_Flower,Dead,Outside_Plot,cf,Life_Form,Nativity,Scientific_Name,Code,Comments,Certified,Verified
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,4,FALSE,FALSE,FALSE,,,Tree,Non-Native,Annona reticulata,ANNRET,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,10,FALSE,FALSE,FALSE,,,Tree,Non-Native,Annona reticulata,ANNRET,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,1,FALSE,TRUE,FALSE,,,Tree,Non-Native,Annona reticulata,ANNRET,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,19,FALSE,FALSE,FALSE,,,Tree,Non-Native,Annona reticulata,ANNRET,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,15,FALSE,TRUE,FALSE,,,Tree,Non-Native,Annona reticulata,ANNRET,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,2,FALSE,FALSE,FALSE,,,Tree,Non-Native,Annona reticulata,ANNRET,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,14,FALSE,FALSE,FALSE,,,Tree,Non-Native,Annona reticulata,ANNRET,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,3,FALSE,FALSE,FALSE,,,Tree,Non-Native,Annona reticulata,ANNRET,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,4,FALSE,FALSE,FALSE,,,Tree,Non-Native,Annona reticulata,ANNRET,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,10,FALSE,TRUE,FALSE,,,Tree,Non-Native,Annona reticulata,ANNRET,photos,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,1,FALSE,FALSE,FALSE,,,Tree,Non-Native,Annona reticulata,ANNRET,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,17,FALSE,FALSE,FALSE,,,Tree,Non-Native,Annona reticulata,ANNRET,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,11,FALSE,FALSE,FALSE,,,Tree,Non-Native,Annona reticulata,ANNRET,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,2,FALSE,TRUE,FALSE,,,Tree,Native,Macaranga thompsonii,MACTHO,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,15,FALSE,TRUE,FALSE,,,Tree,Native,Macaranga thompsonii,MACTHO,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,2,FALSE,TRUE,FALSE,,,Tree,Native,Macaranga thompsonii,MACTHO,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,20,FALSE,FALSE,FALSE,,,Tree,Native,Macaranga thompsonii,MACTHO,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,13,FALSE,TRUE,FALSE,,,Fern,Native,Asplenium haleakalense,ASPHAL,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,9,FALSE,TRUE,FALSE,,,Fern,Native,Asplenium haleakalense,ASPHAL,check ID?,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,9,FALSE,TRUE,FALSE,,,Fern,Native,Asplenium haleakalense,ASPHAL,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,7,FALSE,FALSE,FALSE,,,Fern,Native,Asplenium haleakalense,ASPHAL,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,4,FALSE,FALSE,FALSE,,,Tree,Native,Neisosperma oppositifolia,NEIOPP,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,4,FALSE,FALSE,FALSE,,,Tree,Native,Neisosperma oppositifolia,NEIOPP,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,8,FALSE,TRUE,FALSE,,,Tree,Native,Neisosperma oppositifolia,NEIOPP,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,3,FALSE,FALSE,FALSE,,,Tree,Native,Neisosperma oppositifolia,NEIOPP,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,3,FALSE,FALSE,FALSE,,,Tree,Native,Neisosperma oppositifolia,NEIOPP,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,11,FALSE,FALSE,FALSE,,,Tree,Native,Neisosperma oppositifolia,NEIOPP,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,8,FALSE,TRUE,FALSE,,,Tree,Native,Neisosperma oppositifolia,NEIOPP,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,15,FALSE,TRUE,FALSE,,,Tree,Native,Neisosperma oppositifolia,NEIOPP,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,12,FALSE,TRUE,FALSE,,,Tree,Native,Wikstroemia phillyreifolia,WIKPHI,pics,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,4,FALSE,TRUE,FALSE,,,Tree,Native,Wikstroemia phillyreifolia,WIKPHI,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,12,FALSE,TRUE,FALSE,,,Tree,Native,Wikstroemia phillyreifolia,WIKPHI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,4,FALSE,TRUE,FALSE,,,Sedge,Non-Native,Cyperus trinervis,CYPTRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,2,FALSE,TRUE,FALSE,,,Sedge,Non-Native,Cyperus trinervis,CYPTRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,45,FALSE,FALSE,FALSE,,,Sedge,Non-Native,Cyperus trinervis,CYPTRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,5,FALSE,TRUE,FALSE,,,Sedge,Non-Native,Cyperus trinervis,CYPTRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,41,FALSE,TRUE,FALSE,,,Sedge,Non-Native,Cyperus trinervis,CYPTRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,44,FALSE,TRUE,FALSE,,,Sedge,Non-Native,Cyperus trinervis,CYPTRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,51,FALSE,TRUE,FALSE,,,Sedge,Non-Native,Cyperus trinervis,CYPTRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,3,FALSE,TRUE,FALSE,,,Sedge,Non-Native,Cyperus trinervis,CYPTRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,38,FALSE,TRUE,FALSE,,,Sedge,Non-Native,Cyperus trinervis,CYPTRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,31,FALSE,TRUE,FALSE,,,Sedge,Non-Native,Cyperus trinervis,CYPTRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,53,FALSE,FALSE,FALSE,,,Sedge,Non-Native,Cyperus trinervis,CYPTRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,58,FALSE,TRUE,FALSE,,,Sedge,Non-Native,Cyperus trinervis,CYPTRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,4,FALSE,FALSE,FALSE,,,Sedge,Non-Native,Cyperus trinervis,CYPTRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,47,FALSE,TRUE,FALSE,,,Sedge,Non-Native,Cyperus trinervis,CYPTRI,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,32,FALSE,TRUE,FALSE,,,Sedge,Non-Native,Cyperus trinervis,CYPTRI,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,17,FALSE,TRUE,FALSE,,,Fern,Non-Native,Pityrogramma calomelanos,PITCAL,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2013,1,Rotational,19,FALSE,TRUE,FALSE,,,Shrub,Native,Cyanea pilosa ssp. pilosa,CYAPIL1,"Hairy, pilosa?",TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,9,FALSE,TRUE,FALSE,,,Shrub,Native,Cyanea pilosa ssp. pilosa,CYAPIL1,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Rotational,42,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Fixed,5,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,9,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,30,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,15,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,6,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,44,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,32,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Fixed,6,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,8,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,24,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,26,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,15,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,2,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,11,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,37,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,14,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,2,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,8,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,12,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,18,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,1,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,29,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,35,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,11,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,17,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,9,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,19,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,7,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,53,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,57,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,8,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,2,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,59,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,8,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,49,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,50,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,13,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,3,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,3,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,58,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,42,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,51,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,56,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,15,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,36,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,13,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,4,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,11,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,4,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,7,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,10,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2011,1,Rotational,25,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,53,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,42,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,41,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,31,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,47,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,14,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,15,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,46,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,6,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,46,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,55,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,11,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,40,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,60,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,1,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,14,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,2,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,13,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,11,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,37,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,10,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,47,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,8,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,14,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,4,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,5,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,54,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,33,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,60,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2013,1,Rotational,19,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,49,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,8,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,48,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,48,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,38,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,12,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,2,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,7,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,30,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,8,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,9,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,6,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,1,FALSE,FALSE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,10,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,5,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Rotational,24,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,4,FALSE,TRUE,FALSE,,,Fern,Native,Dryopteris glabra,DRYGLA2,,TRUE,TRUE
