Event_ID,Unit_Code,Entered_Date,Updated_Date,Verified,Verified_By,Verified_Date,Certified,Certified_By,Certified_Date,Transect_Notes,Event_Notes
20221024093419-489894747.73407,HAVO,2022-10-24T09:34:36Z,2025-01-06T15:49:37Z,TRUE,Brayden Pollvogt,2022-12-12T14:42:53Z,TRUE,Jake Gross,2025-01-06T15:49:36Z,"2016: Transect diverges from landbirds transect. End post under DRYWAL, might be difficult to locate. 2011: GPS fluctuating in accuracy from 2.8-8m. New line established--no orange forest bird flagging present in photos. Garmin 60CSX: UTM X 229929, Y 2133123; Error: +/-3m; Elevation: 1912m.",
20221024095152-95429062.8433228,HAVO,2022-10-24T09:52:17Z,2024-12-20T13:52:29Z,TRUE,Brayden Pollvogt,2023-01-05T15:22:18Z,TRUE,Jake Gross,2024-12-20T13:52:02Z,"2011: Transect is actually an extension above Kahuku 15 Transect that was read by Benitez et al. in 2004-6.Took 2 hrs 15 minutes to complete. GPS Unit: Garmin 60CSX; GPS Error: 2.8m; UTM X 225963, Y 2133683",
20221024101119-302497565.746307,HAVO,2022-10-24T10:11:40Z,2024-12-30T14:47:27Z,TRUE,Brayden Pollvogt,2023-01-06T07:30:21Z,TRUE,Jake Gross,2024-12-30T14:47:23Z,Moved transect 0m start 16m to avoid lava tube.,
20221024115516-579518616.199493,HAVO,2022-10-24T11:55:40Z,2025-01-30T11:53:42Z,TRUE,Brayden Pollvogt,2023-01-06T09:07:17Z,TRUE,Jake Gross,2024-12-30T15:03:49Z,Changed R40 end to the start and flipped the azimuth.,Changed the end to the start and ran the reverse azimuth.
20221024140937-430261135.101318,HAVO,2022-10-24T14:10:50Z,2025-01-30T11:30:32Z,TRUE,Brayden Pollvogt,2023-01-05T17:30:35Z,TRUE,Jake Gross,2024-12-30T14:29:20Z,240-260: 10m ran by team 1 and other 10m ran by team 2. Cover class from 240-250 have been updated and accounted for in 250-260 segment.,"Made the road the center of transect. Split into 2 teams, one running to start and the other to end. RYTPEN cf 3 (140-160m)"
20221031074523-579518616.199493,HAVO,2022-10-31T07:45:53Z,2025-01-13T14:30:48Z,TRUE,Brayden Pollvogt,2022-12-12T15:09:19Z,TRUE,Jake Gross,2025-01-13T14:30:39Z,Encountered a lot of DICLIN in first 100m.,"NEPMUL was recorded with a living cover class and a dead cover class. It was entered only as living, but the larger cover class (the dead cover class) was used since they were all apart of the same clump)."
20221031082831-544013977.050781,HAVO,2022-10-31T08:29:01Z,2025-01-30T14:15:25Z,TRUE,Brayden Pollvogt,2022-12-13T14:10:48Z,TRUE,Jake Gross,2025-01-13T16:39:32Z,,"NEPBRO was recorded as alive and dead, entered with only the living classification since they are apart of the same cluster, using the larger cover class."
20221115160748-705547511.577606,HAVO,2022-11-15T16:08:07Z,2025-01-30T11:24:57Z,TRUE,Brayden Pollvogt,2022-12-13T12:38:52Z,TRUE,Jake Gross,2024-12-17T17:19:01Z,"2016: It is extremely dry. Almost all herbaceous vegetation is brown and dried out. This made some species IDs difficult. Transect was read from End to Start. 100-160m is in nice METPOL stand w/death. 200-300m is one of nicest stands of SOPCHR anywhere. 300m post is laid on the ground, not in ground. End 500m UTM X 212445, Y 2147043; Error: 4; GPS 64 st. 2005 Kahuku eg. survey transect winds. We kept a straight 100 degree azimuth. Our flagging may result in some confusion in future as we did not remove any old flagging. Near 100m, saw that Landbirds transect parallels 2005 Kahuku veg. transect. From 100m station on Transect 3, saw landbirds station about 80m away.",
20221117074433-774740099.906921,HAVO,2022-11-17T07:45:02Z,2025-01-30T14:00:38Z,TRUE,Brayden Pollvogt,2022-12-12T16:07:33Z,TRUE,Jake Gross,2025-01-13T14:38:04Z,Lots of NEPMUL,Unknown herb 1 Photos lost. AV confirmed its is the same herb found on EIPS R47 in the paddocks. Changed to EREVAL cf. 3
20221213115224-207561135.292053,HAVO,2022-12-13T11:52:47Z,2024-12-30T14:58:04Z,TRUE,Audrey Vinton,2022-12-13T14:55:32Z,TRUE,Jake Gross,2024-12-30T14:57:46Z,,
20230918093853-705547511.577606,HAVO,2023-09-18T09:39:32Z,2025-01-17T18:19:54Z,TRUE,Jasmine-Marie Moku,2023-09-19T11:19:23Z,TRUE,Jake Gross,2024-09-09T15:48:53Z,"2016: Final post is at 520m. We just ran and recorded an extra segment. All other posts are ok. Rebar only, no PVC. If flying, schedule pickup as early as possible, this area frequently gets socked in (clouds/fog) in afternoon. 2011: Surveyed by archeologists (cultural clearance survey conducted). No PVC used over steel rods. GPS make/model: Garmin 60CSX. UTM X 209670 Y 2129637.  Error: 2. Elevation 2047 m.",ID SPOSP. And update record 25
20230918100543-73953330.5168152,HAVO,2023-09-18T10:06:05Z,2024-12-30T14:54:09Z,TRUE,Jasmine-Marie Moku,2023-09-19T11:41:57Z,TRUE,Jake Gross,2024-12-30T14:51:55Z,"transect was moved in order to make sure it could be completed during camp trip. Rotational plots were prioritized over rotational transects, but due to the remote area, crew leads wanted to monitor as much as possible",
20230918134844-705547511.577606,HAVO,2023-09-18T13:49:23Z,2025-01-30T14:18:53Z,TRUE,Jasmine-Marie Moku,2023-09-19T10:36:21Z,TRUE,Jake Gross,2024-08-29T10:36:28Z,2010 origin X268466 Y2145169 +/- 3m.,JG: noticed photos were not linked during certification- linked photos 8/29/2024.
