Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Quad,Status,Top,Base,Base_Ht,Distance,Height,Method,DBH,Life_Form,Nativity,Scientific_Name,Code,Comments,Certified,Verified
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,10,FALSE,3,Live,90,-12,0,10,10.200000000000001,Clinometer,15.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,27,FALSE,3,Live,120,4,1.8,21,26.16,Clinometer,30.2,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,26,FALSE,2,Live,78,-15,0,15,13.95,Clinometer,37.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,26,FALSE,4,Live,92,-15,0,10,10.700000000000001,Clinometer,12.2,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,26,FALSE,3,Live,127,5,1,14,17.7,Clinometer,30.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,1,FALSE,1,Live,122,6,2,11.8,15.688,Clinometer,32.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,1,FALSE,4,Live,112,-6,2,11.1,15.098,Clinometer,27,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,6,FALSE,2,Live,80,-16,0,18,17.28,Clinometer,25.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,20,FALSE,,Dead,124,10,1.9,10,13.3,Clinometer,20.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,20,FALSE,,Dead,128,10,2,16,20.88,Clinometer,45.1,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,20,FALSE,,Dead,146,7,2,9.5,15.205,Clinometer,20,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,20,FALSE,,Dead,134,0,2,8.2,12.987999999999998,Clinometer,12.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,20,FALSE,,Dead,108,1,2,14,16.980000000000004,Clinometer,47.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,4,FALSE,2,Live,80,2,2,12.5,11.75,Clinometer,20.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,4,FALSE,1,Dead,86,-27,0,12.5,14.125,Clinometer,31.3,Tree,Native,Metrosideros polymorpha,METPOL1,snag est ht 16 m,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,4,FALSE,1,Live,94,-20,0,10.5,11.969999999999999,Clinometer,15.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,4,FALSE,1,Live,62,-12,0,13.5,9.99,Clinometer,18.1,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,4,FALSE,4,Live,84,-20,0,10,10.4,Clinometer,21.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,4,FALSE,4,Live,68,-8,2,17.7,15.452,Clinometer,26.6,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,10,FALSE,2,Live,65,-15,2,12.5,12,Clinometer,10.1,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,10,FALSE,1,Live,75,0,1,11.5,9.625,Clinometer,17.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,10,FALSE,4,Live,63,9,2,12.7,8.858,Clinometer,13.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,27,FALSE,1,Live,146,-7,0.5,17.4,27.122,Clinometer,29.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,27,FALSE,4,Dead,134,8,2,8.4,12.584000000000001,Clinometer,11.2,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,27,FALSE,2,Live,110,2,2,20,23.6,Clinometer,38.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,21,FALSE,1,Dead,57,-10,0,18,12.059999999999999,Clinometer,33.2,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,21,FALSE,4,Dead,56,-11,0,17.5,11.725,Clinometer,32.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,21,FALSE,3,Dead,52,-8,0,21,12.6,Clinometer,27.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,21,FALSE,2,Dead,92,-13,0,11.5,12.075000000000001,Clinometer,20.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,21,FALSE,1,Live,32,-11,0,18,7.739999999999999,Clinometer,15,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,18,FALSE,4,Live,148,-5,1.4,11.5,18.995,Clinometer,62.5,Tree,Native,Metrosideros polymorpha,METPOL1,vigor 3,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,18,FALSE,3,Live,150,5,2,13.3,21.285,Clinometer,63,Tree,Native,Metrosideros polymorpha,METPOL1,vigor 1,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,9,FALSE,,Live,120,-2,1,13.8,17.836000000000002,Clinometer,22,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,4,FALSE,,Live,136,-10,0,9.5,13.870000000000001,Clinometer,23,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,11,FALSE,1,Live,104,-24,0,13,16.64,Clinometer,17.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,8,FALSE,4,Dead,106,6,2.5,22,22,Clinometer,57,Tree,Native,Metrosideros polymorpha,METPOL1,"dead, Q4",TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,8,FALSE,4,Dead,120,5,2,18,21,Clinometer,55,Tree,Native,Metrosideros polymorpha,METPOL1,"dead, Q4",TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,4,FALSE,,Live,110,-24,0,9.5,12.73,Clinometer,15.1,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,4,FALSE,,Live,132,-20,0,10.5,15.959999999999999,Clinometer,18.2,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,4,FALSE,,Live,86,5,2,21,19.009999999999998,Clinometer,23,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,3,FALSE,4,Dead,82,4,0,20,15.600000000000001,Clinometer,52,Tree,Native,Metrosideros polymorpha,METPOL1,"Dead, Q4",TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,3,FALSE,4,Dead,134,6,0,22,28.16,Clinometer,80,Tree,Native,Metrosideros polymorpha,METPOL1,"Dead, Q4",TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,3,FALSE,4,Live,86,-8,0,13,12.22,Clinometer,25,Tree,Native,Metrosideros polymorpha,METPOL1,"Sprouts, Q4",TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,3,FALSE,2,Dead,114,6,2,24,27.919999999999998,Clinometer,65,Tree,Native,Metrosideros polymorpha,METPOL1,"Dead, Q2",TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,8,FALSE,3,Dead,132,-24,0,18,28,Clinometer,55,Tree,Native,Metrosideros polymorpha,METPOL1,"dead, Q3,",TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,8,FALSE,2,Dead,104,-16,2,13,18,Clinometer,64.2,Tree,Native,Metrosideros polymorpha,METPOL1,"dead, Q2, 2 boles 37.2+27",TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,11,FALSE,3,Live,134,-24,0,10.5,16.59,Clinometer,25.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,11,FALSE,4,Live,106,-16,0,13,15.860000000000001,Clinometer,24.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,11,FALSE,4,Live,110,-14,0,13,16.12,Clinometer,23.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,8,FALSE,,Live,78,-5,2,16,15.280000000000001,Clinometer,21,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,8,FALSE,,Live,72,-3,2,20,17,Clinometer,23.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,8,FALSE,,Live,78,-19,0,10,9.700000000000001,Clinometer,15.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,8,FALSE,,Live,76,-18,0,17,15.98,Clinometer,19.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,2,FALSE,2,Dead,60,-16,0,11,8.36,Clinometer,27,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,2,FALSE,2,Dead,125,-9,0,14,18.76,Clinometer,38.2,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,2,FALSE,1,Dead,132,-20,0,8,12.16,Clinometer,23.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,2,FALSE,4,Live,89,-4,1.8,17,17.61,Clinometer,35.7,Tree,Native,Metrosideros polymorpha,METPOL1,+ 37 dbh (2 boles),TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,2,FALSE,4,Live,108,-3,1.85,14,17.39,Clinometer,,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,2,FALSE,3,Live,100,5,1,17,17.150000000000002,Clinometer,35.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,2,FALSE,3,Dead,114,-3,1.8,14.5,18.765,Clinometer,44,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,2,FALSE,2,Dead,130,-9,1,13.6,19.904,Clinometer,16.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,6,FALSE,,Dead,130,-10,0,10,14,Clinometer,18,Tree,Native,Metrosideros polymorpha,METPOL1,18 m T2,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,6,FALSE,2,Dead,132,-12,0,9,12.959999999999999,Clinometer,18.1,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,6,FALSE,1,Live,148,2,0,12.5,18.25,Clinometer,18.7,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,6,FALSE,3,Dead,102,-15,0,12.5,14.625,Clinometer,21.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,6,FALSE,3,Live,142,-7,0,13,19.37,Clinometer,31.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,2,FALSE,2,Live,124,3,0,25,30.25,Clinometer,58.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,8,FALSE,3,Live,37,-6,0,15,6.45,Clinometer,34.7,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,2,FALSE,1,Live,84,-18,0,25,25.5,Clinometer,64.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,6,FALSE,4,Dead,148,-2,0,20,30,Clinometer,38.6,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,6,FALSE,2,Live,124,-4,0,20,25.6,Clinometer,75.6,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,8,FALSE,4,Live,51,-3,1,20,11.8,Clinometer,35.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,8,FALSE,4,Live,65,-7,0,15,10.799999999999999,Clinometer,14.7,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,8,FALSE,4,Live,36,-7,0,15,6.45,Clinometer,14.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,27,FALSE,1,Live,108,-5,0,8.8,9.944,Clinometer,34,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,27,FALSE,2,Live,72,-22,0,10,9.4,Clinometer,40.8,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,26,FALSE,1,Live,78,-119,0,15,29.549999999999997,Clinometer,90.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,27,FALSE,2,Live,72,-22,0,10,9.4,Clinometer,17.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,2,FALSE,3,Live,138,-9,0,19,27.93,Clinometer,52.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,24,FALSE,2,Live,58,-90,1,10,15.8,Clinometer,14.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,24,FALSE,2,Live,90,-5,1,8,8.600000000000001,Clinometer,13.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,26,FALSE,1,Live,78,-11,0,20,17.8,Clinometer,107.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,26,FALSE,2,Live,88,-5,0.85,20.8,20.194000000000003,Clinometer,97.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,26,FALSE,4,Live,92,-8,0,20,20,Clinometer,,Tree,Native,Metrosideros polymorpha,METPOL1,No DBH recorded,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,28,FALSE,3,Live,78,-3,1,12,10.719999999999999,Clinometer,27.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,28,FALSE,3,Live,59,-17,0,12,9.12,Clinometer,39,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,28,FALSE,4,Live,77,-5,1,15,13.299999999999999,Clinometer,52.4,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,28,FALSE,1,Live,57,-14,0,14,9.940000000000001,Clinometer,35.9,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,29,FALSE,1,Live,69,-5,0,20,14.8,Clinometer,214,Tree,Native,Metrosideros polymorpha,METPOL1,"stilts, top dead",TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,29,FALSE,4,Live,46,-8,1,9,5.859999999999999,Clinometer,17.8,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,29,FALSE,1,Live,98,-7,0,20,21,Clinometer,92.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,29,FALSE,4,Live,82,2,1,9,8.2,Clinometer,20.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,30,FALSE,4,Live,72,-15,0,12,10.44,Clinometer,17.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,30,FALSE,1,Live,91,-18,0,20,21.8,Clinometer,66.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,30,FALSE,1,Live,77,-14,0,26,23.66,Clinometer,119,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,6,FALSE,2,Live,103,-6,1,18,20.62,Clinometer,43.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,18,FALSE,2,Dead,103,-5,0,16,17.28,Clinometer,69.7,Tree,Native,Metrosideros polymorpha,METPOL1,3 boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,18,FALSE,3,Live,67,-37,0,10,10.4,Clinometer,11.2,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,18,FALSE,1,Dead,104,-28,0,8,10.56,Clinometer,16.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,18,FALSE,3,Live,114,-15,0,14,18.060000000000002,Clinometer,42.9,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,18,FALSE,4,Live,124,0,0,13,16.12,Clinometer,30.4,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,23,FALSE,1,Live,44,4,0.98,15,6.98,Clinometer,38,Tree,Native,Metrosideros polymorpha,METPOL1,3 boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,23,FALSE,1,Live,42,-8,1.07,10,6.07,Clinometer,10.9,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,23,FALSE,3,Live,72,6,0,20,13.200000000000001,Clinometer,40.7,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,23,FALSE,1,Live,61,-2,1.38,10,7.680000000000001,Clinometer,31.3,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,7,FALSE,1,Live,101,2,0,17,16.830000000000002,Clinometer,97.6,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,7,FALSE,Outside,Live,82,-11,0,19,17.67,Clinometer,59,Tree,Native,Metrosideros polymorpha,METPOL1,2 boles. Outside of plot - start of T3,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,7,FALSE,Outside,Live,128,2,0,19,23.94,Clinometer,40.5,Tree,Native,Metrosideros polymorpha,METPOL1,Outside of plot- End T1,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,25,FALSE,4,Live,102,8,0,15,14.1,Clinometer,69.7,Tree,Native,Metrosideros polymorpha,METPOL1,olapa growing in,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,25,FALSE,3,Live,78,-13,0,20,18.2,Clinometer,44.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,25,FALSE,4,Live,34,-45,0,10,7.9,Clinometer,12.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,25,FALSE,1,Live,65,-20,0,10,8.5,Clinometer,14.11,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,7,FALSE,4,Dead,120,-18,0,10,13.8,Clinometer,22.8,Tree,Native,Metrosideros polymorpha,METPOL1,2nd bole 34.0,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,7,FALSE,1,Dead,112,-7,1,12,15.28,Clinometer,38.6,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,7,FALSE,2,Dead,120,-25,0,10,14.5,Clinometer,36.8,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,7,FALSE,3,Dead,98,-7,1,10,11.5,Clinometer,24.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Fixed,7,FALSE,3,Dead,80,-8,1,10,9.8,Clinometer,24.3,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,24,FALSE,1,Live,100,-2,1,10,11.200000000000001,Clinometer,15.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,24,FALSE,4,Live,110,2,2,8,10.64,Clinometer,17.1,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,5,FALSE,1,Live,110,7,0,14.4,14.832000000000003,Clinometer,48,Tree,Native,Metrosideros polymorpha,METPOL1,DBH LINEAR; EPIPHYTES,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,17,FALSE,1,Dead,113,-5,0,17,20.060000000000002,Clinometer,63.5,Tree,Native,Metrosideros polymorpha,METPOL1,,TRUE,TRUE
