Unit_Code,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,Azimuth_Plot,QA_Plot,Start_Lat,Start_Long,Center_Lat,Center_Long,End_Lat,End_Long,GCS,Lat_Dir,Long_Dir,Certified,Verified
HALE,Haleakala,Haleakalā,2017,2,Fixed,12,352,FALSE,20.703271,-156.239794,20.703497,-156.239838,20.703705,-156.239863,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tutuila,Tutuila,2018,2,Rotational,41,9,FALSE,-14.2724,-170.71379,-14.2722,-170.71375,-14.27196,-170.71375,World Geodetic System 1984,South,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Rotational,20,108,FALSE,20.71418,-156.099558,20.714132,-156.099386,20.714101,-156.099128,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2017,2,Fixed,8,273,FALSE,21.201491,-156.95847,21.201493,-156.958568,21.201507,-156.958663,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2012,1,Fixed,8,273,FALSE,21.201491,-156.95847,21.201493,-156.958568,21.201507,-156.958663,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Rotational,24,293,FALSE,20.694446,-156.111839,20.694557,-156.112029,20.694652,-156.112277,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,35,31,FALSE,21.133918,-156.898793,21.134116,-156.898665,21.134331,-156.898547,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2022,3,Rotational,49,49,FALSE,19.149898,-155.686562,19.150077,-155.686438,19.150247,-155.686175,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2022,3,Rotational,56,65,FALSE,19.101505,-155.674642,19.10157,-155.67455,19.101698,-155.674393,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2022,3,Rotational,51,258,FALSE,19.346893,-155.526583,19.34685,-155.526828,19.346813,-155.526967,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Rotational,42,162,FALSE,-14.24306,-169.4306,-14.24327,-169.43048,-14.24348,-169.43042,World Geodetic System 1984,South,West,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Rotational,37,340,FALSE,-14.23162,-169.47705,-14.23141,-169.47711,-14.23121,-169.47723,World Geodetic System 1984,South,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Fixed,12,207,FALSE,19.393299,-155.220437,19.393099,-155.220586,19.392926,-155.220708,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,12,207,FALSE,19.393299,-155.220437,19.393099,-155.220586,19.392926,-155.220708,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational,51,132,FALSE,19.385113,-155.217649,19.385002,-155.21749,19.384875,-155.217284,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2021,3,Rotational,47,251,FALSE,19.498564,-155.219314,19.498601,-155.21936,19.498521,-155.219799,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2012,1,Rotational,12,149,FALSE,21.20407,-156.958329,21.203997,-156.958282,21.203924,-156.958235,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Fixed,9,304,FALSE,-14.23734,-169.43799,-14.23717,-169.4381,-14.23705,-169.43826,World Geodetic System 1984,South,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2015,2,Rotational,43,178,FALSE,19.488798,-155.260212,19.488555,-155.260199,19.488337,-155.260272,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Rotational,17,313,FALSE,20.720013,-156.146568,20.72007,-156.14674,20.720236,-156.146938,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2013,1,Rotational,23,19,FALSE,20.698784,-156.194005,20.698999,-156.193925,20.699214,-156.193844,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,40,22,FALSE,21.15238,-156.914292,21.152596,-156.914202,21.152793,-156.914075,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,14,187,FALSE,21.140698,-156.910249,21.140508,-156.910252,21.140247,-156.910303,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,14,187,FALSE,21.140698,-156.910249,21.140508,-156.910252,21.140247,-156.910303,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Fixed,10,192,FALSE,20.731879,-156.113307,20.731636,-156.113322,20.731474,-156.113382,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2017,2,Fixed,10,192,FALSE,20.731879,-156.113307,20.731636,-156.113322,20.731474,-156.113382,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Rotational,43,120,FALSE,20.705189,-156.24235,20.705069,-156.24216,20.704939,-156.241961,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Rotational,44,99,FALSE,20.721932,-156.151234,20.721884,-156.151043,20.721826,-156.150814,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Rotational,29,292,FALSE,20.692026,-156.110187,20.692093,-156.110406,20.692105,-156.110598,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2021,3,Rotational,49,250,FALSE,19.500745,-155.266094,19.500608,-155.266336,19.500542,-155.266576,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Fixed,9,293,FALSE,20.701595,-156.239988,20.701679,-156.240207,20.701764,-156.240426,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Fixed,9,293,FALSE,20.701595,-156.239988,20.701679,-156.240207,20.701764,-156.240426,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2017,2,Rotational,19,92,FALSE,21.206253,-156.959648,21.206254,-156.959725,21.206246,-156.959811,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Fixed,1,253,FALSE,20.753244,-156.224885,20.753185,-156.225116,20.753125,-156.225347,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Fixed,1,253,FALSE,20.753244,-156.224885,20.753185,-156.225116,20.753125,-156.225347,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,9,130,FALSE,21.132032,-156.901085,21.131895,-156.90091,21.131759,-156.900804,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,9,130,FALSE,21.132032,-156.901085,21.131895,-156.90091,21.131759,-156.900804,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2021,3,Rotational,57,337,FALSE,19.494485,-155.249396,19.494604,-155.249479,19.494843,-155.249535,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Fixed,11,298,FALSE,20.717826,-156.15299,20.717894,-156.153257,20.717987,-156.153438,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Fixed,11,298,FALSE,20.717826,-156.15299,20.717894,-156.153257,20.717987,-156.153438,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Rotational,32,142,FALSE,20.754202,-156.248526,20.754029,-156.248395,20.753855,-156.248244,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2016,2,Rotational,44,98,FALSE,19.50359,-155.401259,19.503566,-155.401011,19.503533,-155.400792,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2022,3,Rotational,50,235,FALSE,19.355147,-155.550162,19.355297,-155.549975,19.355397,-155.549782,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2017,2,Fixed,3,296,FALSE,21.210493,-156.965776,21.210527,-156.965885,21.210555,-156.96598,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2012,1,Fixed,3,296,FALSE,21.210493,-156.965776,21.210527,-156.965885,21.210555,-156.96598,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2017,2,Fixed,11,134,FALSE,20.706639,-156.114352,20.706442,-156.114224,20.706443,-156.11401,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Fixed,11,134,FALSE,20.706639,-156.114352,20.706442,-156.114224,20.706443,-156.11401,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Rotational,40,181,FALSE,20.71119,-156.175911,20.711,-156.175924,20.710775,-156.175948,World Geodetic System 1984,North,West,TRUE,TRUE
