Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Sample_Area,LF_Sm_Woody,DBH,Status,Length,Rooting,Count,Life_Form,Nativity,Scientific_Name,Code,Comments,Certified,Verified
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,1,FALSE,Transect 3,Seedling,<1,Live,L1,R3,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,25,FALSE,Quad 4,Small Tree,1<5,Live,,R4,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,1,FALSE,Quad 4,Small Tree,5<10,Live,,R1,10,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,14,FALSE,Transect 3,Seedling,<1,Live,L2,R4,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,4,FALSE,Transect 3,Seedling,<1,Live,L2,R1,24,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,22,FALSE,Transect 3,Seedling,<1,Live,L2,R1,34,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,1,FALSE,Transect 3,Seedling,<1,Live,L3,R2,4,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,1,FALSE,Transect 3,Seedling,<1,Live,L2,R3,3,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,23,FALSE,Transect 3,Seedling,<1,Live,L3,R1,70,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,23,FALSE,Transect 3,Seedling,<1,Live,L2,R1,78,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,4,FALSE,Transect 3,Seedling,<1,Live,L3,R2,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,25,FALSE,Transect 3,Seedling,<1,Live,L1,R1,34,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Fixed,5,FALSE,Quad 4,Small Tree,1<5,Live,,R1,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,1,FALSE,Transect 3,Seedling,<1,Live,L2,R3,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Fixed,4,FALSE,Quad 4,Small Tree,1<5,Live,,R1,102,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,4,FALSE,Quad 4,Small Tree,5<10,Live,,R1,17,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,14,FALSE,Transect 3,Seedling,<1,Live,L1,R3,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,14,FALSE,Quad 4,Small Tree,1<5,Live,,R1,37,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,25,FALSE,Quad 4,Small Tree,5<10,Live,,R2,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,1,FALSE,Transect 3,Seedling,<1,Live,L3,R1,40,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,1,FALSE,Transect 3,Seedling,<1,Live,L1,R1,12,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,14,FALSE,Quad 4,Small Tree,5<10,Live,,R3,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,23,FALSE,Quad 4,Small Tree,1<5,Live,,R2,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,1,FALSE,Quad 4,Small Tree,1<5,Live,,R2,5,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,14,FALSE,Quad 4,Small Tree,1<5,Live,,R4,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,1,FALSE,Transect 3,Seedling,<1,Live,L3,R4,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,22,FALSE,Quad 4,Small Tree,1<5,Live,,R4,3,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Fixed,4,FALSE,Transect 3,Seedling,<1,Live,L2,R1,53,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,32,FALSE,Transect 3,Seedling,<1,Live,L2,R2,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,14,FALSE,Quad 4,Small Tree,1<5,Live,,R3,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,14,FALSE,Transect 3,Seedling,<1,Live,L2,R1,7,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Fixed,4,FALSE,Quad 4,Small Tree,5<10,Live,,R1,30,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,1,FALSE,Quad 4,Small Tree,5<10,Live,,R1,9,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,25,FALSE,Quad 4,Small Tree,1<5,Live,,R1,83,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,1,FALSE,Transect 3,Seedling,<1,Live,L1,R2,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,14,FALSE,Transect 3,Seedling,<1,Live,L1,R1,5,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,32,FALSE,Transect 3,Seedling,<1,Live,L2,R1,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Fixed,4,FALSE,Transect 3,Seedling,<1,Live,L3,R3,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,1,FALSE,Quad 4,Small Tree,1<5,Live,,R3,5,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,14,FALSE,Quad 4,Small Tree,5<10,Live,,R1,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,25,FALSE,Quad 4,Small Tree,5<10,Live,,R3,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,25,FALSE,Transect 3,Seedling,<1,Live,L2,R5,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,18,FALSE,Transect 3,Seedling,<1,Live,L2,R1,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,4,FALSE,Quad 4,Small Tree,5<10,Live,,R3,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,23,FALSE,Transect 3,Seedling,<1,Live,L1,R1,64,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,1,FALSE,Transect 3,Seedling,<1,Live,L1,R4,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,25,FALSE,Transect 3,Seedling,<1,Live,L3,R1,95,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,13,FALSE,Quad 4,Small Tree,1<5,Live,,R1,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,14,FALSE,Transect 3,Seedling,<1,Live,L3,R1,23,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,4,FALSE,Quad 4,Small Tree,5<10,Dead,,R3,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,19,FALSE,Transect 3,Seedling,<1,Live,L2,R1,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,13,FALSE,Transect 3,Seedling,<1,Live,L3,R1,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,1,FALSE,Quad 4,Small Tree,1<5,Live,,R3,4,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,32,FALSE,Transect 3,Seedling,<1,Live,L1,R1,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,14,FALSE,Transect 3,Seedling,<1,Live,L1,R1,6,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,12,FALSE,Quad 4,Small Tree,1<5,Live,,R2,5,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational,46,FALSE,Transect 3,Seedling,<1,Live,L1,R1,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,12,FALSE,Transect 3,Seedling,<1,Live,L1,R1,11,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,40,FALSE,Quad 4,Small Tree,1<5,Live,,R1,9,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,14,FALSE,Quad 4,Small Tree,1<5,Live,,R1,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,12,FALSE,Transect 3,Seedling,<1,Live,L1,R3,9,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,35,FALSE,Transect 3,Seedling,<1,Live,L3,R1,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,12,FALSE,Transect 3,Seedling,<1,Live,L1,R2,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,12,FALSE,Transect 3,Seedling,<1,Live,L2,R4,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,41,FALSE,Transect 3,Seedling,<1,Live,L3,R4,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,3,FALSE,Transect 3,Seedling,<1,Live,L2,R1,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,5,FALSE,Transect 3,Seedling,<1,Live,L1,R4,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,5,FALSE,Transect 3,Seedling,<1,Live,L3,R4,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,48,FALSE,Transect 3,Seedling,<1,Live,L2,R3,7,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,39,FALSE,Quad 4,Small Tree,1<5,Live,,R1,4,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,32,FALSE,Quad 4,Small Tree,1<5,Live,,R1,4,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,13,FALSE,Transect 3,Seedling,<1,Live,L2,R1,3,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,52,FALSE,Transect 3,Seedling,<1,Live,L1,R5,7,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,40,FALSE,Transect 3,Seedling,<1,Live,L1,R1,6,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,12,FALSE,Quad 4,Small Tree,1<5,Live,,R3,5,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,10,FALSE,Transect 3,Seedling,<1,Live,L1,R5,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,41,FALSE,Quad 4,Small Tree,1<5,Dead,,R2,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,14,FALSE,Transect 3,Seedling,<1,Live,L1,R1,3,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,12,FALSE,Quad 4,Small Tree,5<10,Live,,R4,3,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,51,FALSE,Transect 3,Seedling,<1,Live,L1,R1,4,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,41,FALSE,Transect 3,Seedling,<1,Live,L2,R2,8,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,60,FALSE,Transect 3,Seedling,<1,Live,L1,R1,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,48,FALSE,Quad 4,Small Tree,1<5,Live,,R1,31,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,3,FALSE,Transect 3,Seedling,<1,Live,L1,R2,4,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,48,FALSE,Transect 3,Seedling,<1,Live,L2,R4,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,47,FALSE,Quad 4,Small Tree,1<5,Live,,R3,5,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,52,FALSE,Quad 4,Small Tree,1<5,Live,,R3,6,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,52,FALSE,Transect 3,Seedling,<1,Live,L3,R4,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,40,FALSE,Transect 3,Seedling,<1,Live,L3,R3,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,5,FALSE,Quad 4,Small Tree,1<5,Live,,R1,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,39,FALSE,Transect 3,Seedling,<1,Live,L2,R1,3,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,47,FALSE,Transect 3,Seedling,<1,Live,L1,R3,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,48,FALSE,Quad 4,Small Tree,1<5,Live,,R3,4,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,10,FALSE,Transect 3,Seedling,<1,Live,L1,R1,3,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,12,FALSE,Transect 3,Seedling,<1,Live,L1,R2,4,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,32,FALSE,Transect 3,Seedling,<1,Live,L2,R3,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,14,FALSE,Transect 3,Seedling,<1,Live,L1,R1,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,12,FALSE,Quad 4,Small Tree,1<5,Live,,R1,17,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,40,FALSE,Quad 4,Small Tree,1<5,Live,,R1,7,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,39,FALSE,Transect 3,Seedling,<1,Live,L3,R1,6,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,39,FALSE,Transect 3,Seedling,<1,Live,L3,R1,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,12,FALSE,Quad 4,Small Tree,5<10,Live,,R4,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Fixed,15,FALSE,Transect 3,Seedling,<1,Live,L3,R1,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,51,FALSE,Transect 3,Seedling,<1,Live,L3,R1,3,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,41,FALSE,Quad 4,Small Tree,1<5,Live,,R1,11,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,42,FALSE,Transect 3,Seedling,<1,Live,L2,R2,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,39,FALSE,Transect 3,Seedling,<1,Live,L2,R1,4,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,41,FALSE,Transect 3,Seedling,<1,Live,L1,R1,16,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,39,FALSE,Transect 3,Seedling,<1,Live,L1,R1,4,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,32,FALSE,Transect 3,Seedling,<1,Live,L1,R1,4,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,12,FALSE,Transect 3,Seedling,<1,Live,L2,R3,9,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational,56,FALSE,Quad 4,Small Tree,1<5,Live,,R1,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,47,FALSE,Transect 3,Seedling,<1,Live,L2,R4,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,12,FALSE,Quad 4,Small Tree,5<10,Live,,R1,10,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,5,FALSE,Transect 3,Seedling,<1,Live,L1,R1,4,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,35,FALSE,Quad 4,Small Tree,1<5,Live,,R1,4,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,12,FALSE,Quad 4,Small Tree,5<10,Live,,R3,2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,3,FALSE,Transect 3,Seedling,<1,Live,L3,R1,5,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,3,FALSE,Transect 3,Seedling,<1,Live,L1,R1,3,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,47,FALSE,Transect 3,Seedling,<1,Live,L1,R4,1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,32,FALSE,Transect 3,Seedling,<1,Live,L3,R1,8,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,39,FALSE,Transect 3,Seedling,<1,Live,L2,R1,12,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,52,FALSE,Transect 3,Seedling,<1,Live,L2,R3,10,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,11,FALSE,Quad 4,Small Tree,1<5,Live,,R1,13,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,48,FALSE,Transect 3,Seedling,<1,Live,L2,R1,18,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,13,FALSE,Transect 3,Seedling,<1,Live,L2,R2,4,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,32,FALSE,Transect 3,Seedling,<1,Live,L1,R3,5,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,47,FALSE,Quad 4,Small Tree,1<5,Live,,R1,78,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
